file	adv	stop	volume_15	OccTime	HeadwayFoll	GapFoll	HeadwayLead	arrival_time	volume_cycle	travel_time	is_lane_M	is_lane_R	SCA_GY	SCA_YR	SCA_YY	car_follow
20230115_21	100466	200468.0	112.0	0.2	7.7	7.5	4.4	-1.4	12.0	4.0	1	0	0	0	0	0
20230115_21	100467	200474.0	112.0	1.0	10.7	10.3	2.2	1.9	13.0	9.6	0	0	0	0	1	0
20230115_21	100469	200473.0	112.0	0.4	4.4	4.2	57.3	3.0	13.0	7.1	1	0	0	0	1	0
20230115_21	100490	200492.0	112.0	0.4	12.9	12.6	111.7	0.7	10.0	6.2	1	0	0	0	1	0
20230115_21	100491	200494.0	112.0	0.4	16.1	15.8	8.6	1.9	10.0	9.1	0	1	0	0	1	0
20230115_21	100566	200570.0	112.0	0.2	39.9	39.6	11.6	1.1	14.0	3.3	1	0	0	0	1	0
20230115_21	100567	200572.0	112.0	0.3	20.6	20.4	2.1	2.1	14.0	6.9	0	1	0	0	1	0
20230115_21	100588	200590.0	112.0	0.3	4.5	4.2	4.3	-3.2	14.0	4.4	1	0	0	0	0	0
20230115_21	100589	200593.0	112.0	0.2	4.3	4.0	3.5	1.1	12.0	6.6	1	0	0	0	1	0
20230115_21	100700	200702.0	89.0	0.3	73.7	72.5	108.6	-4.7	16.0	4.0	0	1	0	0	0	0
20230115_21	100701	200703.0	89.0	0.4	22.5	22.1	7.4	-2.2	16.0	4.6	1	0	0	0	0	0
20230115_22	100018	200020.0	107.0	0.4	19.2	18.8	36.6	-2.6	13.0	4.1	0	0	0	0	0	0
20230115_22	100019	200021.0	107.0	0.4	41.8	41.6	48.5	-1.4	13.0	4.0	0	1	0	0	0	0
20230115_22	100036	200037.0	107.0	0.3	14.8	14.5	25.1	-3.9	9.0	3.5	0	1	0	0	0	0
20230115_22	100038	200041.0	107.0	0.5	38.6	38.1	3.9	1.1	10.0	6.6	0	0	0	0	1	0
20230115_22	100054	200059.0	107.0	0.5	49.8	48.9	11.4	2.6	16.0	5.3	0	0	0	0	1	0
20230115_22	100079	200081.0	107.0	1.0	18.1	17.4	59.8	1.0	12.0	3.2	0	0	0	0	1	0
20230115_22	100080	200083.0	107.0	0.3	71.9	71.3	6.4	2.8	12.0	6.1	1	0	0	0	1	0
20230115_22	100100	200101.0	107.0	0.7	40.6	40.2	23.7	1.0	15.0	8.1	0	0	0	0	1	0
20230115_22	100122	200123.0	107.0	0.3	67.7	67.2	19.1	-3.3	15.0	3.9	0	1	0	0	0	0
20230115_22	100146	200150.0	107.0	0.3	30.4	29.9	6.0	1.2	19.0	5.0	1	0	0	0	1	0
20230115_22	100199	200201.0	75.0	0.3	24.3	23.7	48.4	-3.2	11.0	4.1	0	1	0	0	0	0
20230115_22	100200	200202.0	75.0	0.3	45.1	44.3	54.4	-2.3	11.0	3.7	1	0	0	0	0	0
20230115_22	100234	200237.0	75.0	0.3	58.0	57.7	3.5	-2.2	8.0	4.0	1	0	0	0	0	0
20230115_22	100236	200238.0	75.0	0.4	3.5	3.2	46.3	1.3	9.0	6.9	1	0	0	0	1	0
20230115_22	100319	200320.0	75.0	0.4	26.3	25.9	43.3	2.6	10.0	8.0	0	1	0	0	1	0
20230115_22	100388	200389.0	88.0	0.3	52.6	52.2	18.2	3.0	11.0	5.9	1	0	0	0	1	0
20230115_22	100401	200403.0	88.0	0.4	53.3	52.9	10.1	-2.7	11.0	5.2	0	1	0	0	0	0
20230115_23	100014	200015.0	61.0	0.8	45.4	44.5	58.4	-1.7	8.0	4.3	0	0	0	0	0	0
20230115_23	100123	200125.0	68.0	0.3	16.9	16.6	31.9	-2.3	4.0	3.2	0	1	0	0	0	0
20230115_23	100124	200126.0	68.0	0.2	55.1	54.7	164.0	0.5	6.0	3.2	1	0	0	0	1	0
20230115_23	100186	200187.0	68.0	0.3	132.3	132.0	49.3	-4.2	10.0	4.1	1	0	0	0	0	0
20230115_23	100405	200406.0	59.0	0.3	34.3	34.0	82.1	-3.4	6.0	3.9	0	1	0	0	0	0
20230115_23	100415	200417.0	59.0	0.3	11.3	11.0	210.2	1.4	10.0	7.3	1	0	0	0	1	0
20230115_23	100416	200418.0	59.0	0.3	14.7	14.4	32.3	3.4	10.0	7.4	0	1	0	1	0	0
20230116_00	100029	200030.0	46.0	0.3	26.6	26.2	39.2	3.3	7.0	5.7	0	1	0	0	1	0
20230116_00	100054	200055.0	46.0	0.3	192.3	191.8	20.8	-0.6	4.0	4.0	0	0	0	0	0	0
20230116_00	100143	200145.0	44.0	0.3	44.0	43.1	60.8	2.0	8.0	4.2	1	0	0	0	1	0
20230116_00	100255	200256.0	28.0	0.4	52.0	51.7	98.5	-2.1	6.0	5.7	1	0	0	0	0	0
20230116_00	100257	200258.0	28.0	0.4	98.5	98.1	54.5	3.4	5.0	7.1	1	0	0	1	0	0
20230116_01	100025	200026.0	28.0	0.3	29.9	29.6	17.0	-3.0	5.0	4.7	1	0	0	0	0	0
20230116_01	100112	200113.0	35.0	0.4	47.9	47.7	170.1	2.0	3.0	6.3	0	1	0	0	1	0
20230116_01	100135	200136.0	18.0	0.6	11.4	11.0	238.1	0.4	2.0	7.6	0	1	0	0	1	0
20230116_03	100066	200067.0	18.0	0.4	51.5	51.2	50.8	-1.5	5.0	5.1	1	0	0	0	0	0
20230116_03	100117	200118.0	24.0	1.1	14.0	13.5	508.9	-4.8	5.0	4.3	0	0	0	0	0	0
20230116_03	100119	200120.0	24.0	0.4	68.9	68.6	33.0	1.7	3.0	7.7	0	1	0	0	1	0
20230116_03	100125	200126.0	24.0	0.3	8.9	8.6	43.5	-3.4	3.0	3.4	1	0	0	0	0	0
20230116_03	100131	200133.0	24.0	0.4	59.5	59.2	83.9	-0.2	4.0	9.3	0	1	1	0	0	0
20230116_04	100093	200095.0	35.0	0.3	3.1	2.9	42.0	-4.1	9.0	3.8	1	0	0	0	0	0
20230116_04	100112	200113.0	35.0	0.3	21.4	19.8	8.9	0.5	13.0	5.0	0	1	0	0	1	0
20230116_04	100157	200158.0	40.0	0.4	31.0	30.3	71.3	2.9	6.0	7.1	0	0	0	0	1	0
20230116_04	100216	200217.0	48.0	0.6	165.1	164.2	150.2	-2.0	5.0	4.4	0	0	0	0	0	0
20230116_04	100265	200267.0	48.0	0.4	44.8	44.6	26.4	1.4	8.0	8.2	0	1	0	0	1	0
20230116_05	100097	200100.0	45.0	0.4	71.1	70.6	36.7	2.8	7.0	7.4	1	0	0	0	1	0
20230116_05	100137	200138.0	45.0	0.3	38.0	37.6	155.6	0.7	4.0	5.2	1	0	0	0	1	0
20230116_05	100182	200184.0	55.0	0.3	46.6	46.2	74.0	-2.6	10.0	3.8	0	1	0	0	0	0
20230116_05	100225	200227.0	55.0	0.3	28.2	27.9	1.6	-3.1	13.0	4.5	1	0	0	0	0	0
20230116_05	100226	200228.0	55.0	0.4	1.6	1.3	38.3	-1.5	13.0	4.4	1	0	0	0	0	0
20230116_06	100008	200009.0	48.0	0.3	36.4	36.1	14.4	-3.4	6.0	4.0	1	0	0	0	0	0
20230116_06	100031	200032.0	48.0	0.4	48.6	48.1	11.0	-3.7	6.0	4.5	0	1	0	0	0	0
20230116_06	100260	200261.0	87.0	0.8	85.2	84.7	25.5	-1.2	14.0	7.7	0	0	0	0	0	0
20230116_06	100288	200290.0	87.0	0.3	47.3	46.7	33.5	1.4	14.0	6.0	1	0	0	0	1	0
20230116_06	100334	200335.0	87.0	0.3	74.7	74.0	10.8	-4.1	15.0	4.5	0	1	0	0	0	0
20230116_06	100447	200450.0	89.0	0.5	73.7	73.3	5.3	-4.5	10.0	4.5	0	1	0	0	0	0
20230116_06	100449	200452.0	89.0	0.3	5.4	5.1	31.5	-2.0	10.0	4.0	1	0	0	0	0	0
20230116_06	100451	200454.0	89.0	0.3	5.3	4.8	91.3	0.8	12.0	7.8	0	1	0	0	1	0
20230116_06	100509	200510.0	89.0	0.3	34.7	34.1	21.0	-3.6	21.0	4.6	0	1	0	0	0	0
20230116_07	100063	200064.0	78.0	0.4	26.9	26.6	68.4	-1.4	22.0	4.9	0	0	0	0	0	0
20230116_07	100082	200084.0	78.0	0.3	47.2	46.9	2.4	-3.1	11.0	3.7	0	1	0	0	0	0
20230116_07	100083	200085.0	78.0	0.3	2.4	2.1	16.0	-0.7	11.0	8.0	0	1	0	0	0	0
20230116_07	100277	200278.0	83.0	0.4	75.6	75.2	40.8	1.3	12.0	6.8	1	0	0	0	1	0
20230116_07	100323	200325.0	116.0	0.4	9.7	9.5	136.9	-2.0	17.0	5.0	0	1	0	0	0	0
20230116_07	100479	200480.0	116.0	0.5	39.7	37.9	26.9	2.0	17.0	6.7	0	0	0	0	1	0
20230116_08	100123	200124.0	102.0	0.3	63.1	62.7	32.7	-4.1	16.0	4.0	1	0	0	0	0	0
20230116_08	100169	200170.0	102.0	0.4	24.7	24.4	14.2	3.0	19.0	6.8	0	1	0	0	1	0
20230116_08	100261	200262.0	105.0	0.3	47.8	47.4	59.3	-3.1	13.0	3.9	0	0	0	0	0	0
20230116_08	100441	200442.0	137.0	0.5	67.2	66.4	30.7	-2.2	15.0	3.6	0	0	0	0	0	0
20230116_08	100526	200528.0	137.0	0.2	33.3	32.9	32.0	-4.1	21.0	3.6	1	0	0	0	0	0
20230116_08	100610	200614.0	137.0	0.7	3.0	2.6	4.5	-5.2	30.0	4.6	0	0	0	0	0	0
20230116_08	100613	200615.0	137.0	0.6	4.5	3.8	24.7	-0.7	30.0	6.2	0	0	0	0	0	0
20230116_08	100734	200735.0	117.0	0.4	11.7	11.3	43.0	-0.2	11.0	5.9	0	1	1	0	0	0
20230116_09	100066	200067.0	120.0	0.4	9.6	9.4	29.3	-3.3	16.0	4.7	0	1	0	0	0	0
20230116_09	100074	200075.0	120.0	0.3	32.8	32.4	21.4	-4.2	5.0	3.7	1	0	0	0	0	0
20230116_09	100193	200194.0	126.0	0.4	51.1	50.7	17.8	2.4	22.0	7.3	0	1	0	0	1	0
20230116_09	100294	200295.0	126.0	0.3	4.3	4.0	8.7	-1.0	17.0	4.0	1	0	0	0	0	0
20230116_09	100313	200314.0	126.0	0.3	37.2	36.8	77.8	-4.9	12.0	4.3	1	0	0	0	0	0
20230116_09	100363	200364.0	126.0	2.0	49.6	48.5	21.2	-1.5	13.0	4.0	0	0	1	0	0	0
20230116_09	100521	200523.0	131.0	0.3	27.0	26.4	13.7	2.9	23.0	5.9	0	1	0	0	1	0
20230116_09	100554	200557.0	131.0	0.4	3.8	3.5	6.4	-3.6	23.0	4.2	1	0	0	0	0	0
20230116_09	100556	200560.0	131.0	0.5	35.5	34.4	20.3	-1.5	23.0	6.4	0	1	0	0	0	0
20230116_09	100558	200562.0	131.0	0.4	6.4	6.0	49.9	2.8	15.0	8.5	1	0	0	0	1	0
20230116_09	100559	200561.0	131.0	0.9	72.6	72.1	22.0	3.1	15.0	8.0	0	0	0	1	0	0
20230116_09	100685	200686.0	136.0	0.3	24.7	24.2	26.1	-2.1	8.0	4.1	0	1	0	0	0	0
20230116_09	100750	200751.0	136.0	0.4	39.5	38.9	43.1	-0.4	23.0	4.7	0	1	1	0	0	0
20230116_09	100777	200778.0	136.0	0.3	26.9	26.4	20.1	1.6	12.0	7.3	0	1	0	0	1	0
20230116_09	100835	200836.0	136.0	0.3	47.8	47.3	35.9	-4.5	14.0	4.0	1	0	0	0	0	0
20230116_10	100028	200031.0	130.0	0.4	24.3	23.8	26.1	2.8	20.0	7.6	0	0	0	0	1	0
20230116_10	100147	200148.0	130.0	0.3	26.1	25.4	61.1	-0.2	23.0	6.0	0	1	1	0	0	0
20230116_10	100327	200330.0	138.0	0.4	39.1	38.7	55.2	-2.1	18.0	4.8	1	0	0	0	0	0
20230116_10	100363	200365.0	138.0	0.3	28.9	28.5	87.9	-1.3	20.0	4.3	1	0	0	0	0	0
20230116_10	100496	200499.0	142.0	0.3	63.0	62.6	47.9	-2.6	13.0	4.6	0	0	0	0	0	0
20230116_10	100526	200527.0	142.0	0.4	27.1	26.6	34.0	-3.0	16.0	5.1	0	1	0	0	0	0
20230116_10	100595	200596.0	142.0	0.4	25.8	18.4	25.2	-0.5	30.0	7.2	1	0	0	0	0	0
20230116_10	100624	200625.0	142.0	0.5	20.5	20.0	30.7	1.0	18.0	7.0	0	1	0	0	1	0
20230116_10	100792	200794.0	154.0	0.3	7.4	7.0	7.7	-4.2	13.0	4.0	0	1	0	0	0	0
20230116_10	100828	200829.0	154.0	0.3	6.8	6.5	23.3	-5.6	21.0	4.9	0	1	0	0	0	0
20230116_10	100967	200968.0	154.0	0.4	13.4	13.0	28.0	-3.1	23.0	4.4	0	1	0	0	0	0
20230116_11	100080	200084.0	159.0	0.8	1.6	0.8	20.4	-5.4	26.0	5.6	0	0	0	0	0	1
20230116_11	100104	200107.0	159.0	0.3	2.4	2.1	2.9	-4.4	15.0	4.4	1	0	0	0	0	0
20230116_11	100106	200108.0	159.0	0.3	2.9	2.6	16.3	-1.5	15.0	3.8	1	0	0	0	0	0
20230116_11	100159	200161.0	159.0	0.4	40.0	37.6	54.8	-4.3	18.0	4.6	0	1	0	0	0	0
20230116_11	100160	200162.0	159.0	0.3	21.5	20.6	49.7	-1.2	18.0	4.0	1	0	0	0	0	0
20230116_11	100256	200259.0	159.0	0.3	13.8	13.5	2.7	3.0	17.0	6.9	1	0	0	0	1	0
20230116_11	100472	200475.0	186.0	0.4	17.5	17.1	22.7	-2.4	23.0	5.7	0	0	0	0	0	0
20230116_11	100473	200474.0	186.0	0.3	20.4	19.1	38.8	-2.1	23.0	4.2	0	1	0	0	0	0
20230116_11	100525	200526.0	186.0	0.4	9.2	8.8	46.3	-4.1	30.0	4.6	0	1	0	0	0	0
20230116_11	100548	200549.0	186.0	0.4	50.7	50.0	20.6	3.0	26.0	8.5	0	1	0	0	1	0
20230116_11	100595	200596.0	186.0	0.4	41.1	40.0	39.1	0.2	13.0	6.0	0	0	0	0	1	0
20230116_11	100681	200682.0	149.0	0.4	14.4	14.0	48.6	-5.5	16.0	4.6	1	0	0	0	0	0
20230116_11	100724	200726.0	149.0	0.3	9.8	9.4	9.3	-1.6	26.0	4.7	1	0	0	0	0	0
20230116_11	100753	200756.0	149.0	0.7	7.4	6.7	19.8	-3.5	16.0	5.6	0	0	0	0	0	0
20230116_11	100898	200900.0	172.0	0.5	47.1	46.6	55.9	0.5	24.0	5.6	0	0	0	0	1	0
20230116_11	100973	200975.0	172.0	0.3	17.5	17.0	32.9	-5.2	19.0	4.6	1	0	0	0	0	0
20230116_11	101014	201015.0	172.0	0.5	14.7	14.0	37.4	-0.4	23.0	4.2	0	0	1	0	0	0
20230116_12	100076	200077.0	195.0	0.3	15.5	14.5	17.1	-2.0	13.0	4.8	0	1	0	0	0	0
20230116_12	100209	200215.0	195.0	0.9	4.2	2.9	46.4	-4.9	32.0	4.4	1	0	0	0	0	0
20230116_12	100211	200216.0	195.0	0.4	27.3	23.6	1.8	-3.8	32.0	5.3	0	1	0	0	0	0
20230116_12	100213	200217.0	195.0	0.5	1.8	1.4	34.4	-2.0	32.0	6.3	0	1	0	0	0	0
20230116_12	100247	200248.0	195.0	0.4	35.3	34.4	7.4	-0.6	19.0	6.4	0	1	0	0	0	0
20230116_12	100345	200346.0	171.0	0.3	37.5	37.0	11.4	-1.0	13.0	4.2	0	1	0	0	0	0
20230116_12	100501	200504.0	171.0	1.1	6.8	3.9	46.2	-3.0	33.0	3.6	0	0	0	0	0	0
20230116_12	100536	200538.0	171.0	0.4	9.1	8.7	22.9	-1.0	17.0	6.3	0	1	0	0	0	0
20230116_12	100594	200603.0	171.0	0.5	65.1	63.9	6.1	0.4	26.0	7.2	0	0	0	0	1	0
20230116_12	100675	200679.0	171.0	0.3	2.7	2.3	4.1	-3.5	24.0	3.9	1	0	0	0	0	0
20230116_12	100680	200682.0	171.0	0.3	4.1	3.8	4.6	0.6	15.0	3.7	1	0	0	0	1	0
20230116_12	100703	200706.0	171.0	0.3	4.1	3.7	6.8	-2.9	15.0	4.2	0	1	0	0	0	0
20230116_12	100707	200712.0	171.0	0.3	9.2	8.9	3.8	1.7	28.0	6.6	1	0	0	0	1	0
20230116_12	100708	200715.0	171.0	0.4	4.0	3.6	7.2	3.3	28.0	7.0	0	0	0	1	0	0
20230116_12	100754	200755.0	171.0	0.9	23.2	20.4	46.6	0.0	28.0	6.8	0	1	1	0	0	0
20230116_12	100792	200793.0	171.0	0.4	5.9	5.6	19.5	-5.7	20.0	4.8	0	1	0	0	0	0
20230116_12	100889	200891.0	171.0	0.4	32.6	31.9	9.5	-3.3	21.0	5.7	0	1	0	0	0	0
20230116_12	100892	200895.0	171.0	0.3	8.8	8.5	7.8	2.8	34.0	6.5	1	0	0	0	1	0
20230116_12	100939	200947.0	171.0	0.6	1.6	1.1	3.4	-4.5	34.0	4.6	0	0	0	0	0	0
20230116_12	100942	200951.0	171.0	0.3	4.6	4.2	1.7	-2.3	34.0	4.1	1	0	0	0	0	0
20230116_12	100944	200950.0	171.0	0.3	34.2	32.3	3.0	-1.4	34.0	3.0	0	1	0	0	0	0
20230116_12	100945	200953.0	171.0	0.5	3.4	2.8	1.3	-1.1	34.0	4.5	0	0	0	0	0	0
20230116_12	100946	200954.0	171.0	0.3	1.7	1.4	20.1	-0.6	34.0	4.0	1	0	0	0	0	0
20230116_12	100948	200955.0	171.0	0.4	1.3	0.8	1.7	0.2	20.0	4.3	0	0	0	0	1	1
20230116_12	100949	200958.0	171.0	0.3	3.0	2.7	13.8	1.6	20.0	7.6	0	1	0	0	1	0
20230116_12	100952	200957.0	171.0	0.4	1.7	1.3	2.9	1.9	20.0	6.8	0	0	0	0	1	0
20230116_12	101152	201153.0	175.0	0.3	9.6	9.2	115.8	-2.9	21.0	3.9	0	1	0	0	0	0
20230116_13	100074	200075.0	191.0	0.4	11.4	11.2	68.5	2.2	14.0	6.2	1	0	0	0	1	0
20230116_13	100155	200159.0	191.0	0.4	6.0	5.1	5.9	-5.2	34.0	5.7	0	1	0	0	0	0
20230116_13	100282	200284.0	191.0	0.4	17.0	16.6	52.6	-4.3	28.0	3.6	0	0	0	0	0	0
20230116_13	100317	200318.0	191.0	0.5	6.1	5.1	40.3	1.2	12.0	5.6	0	0	0	0	1	0
20230116_13	100516	200517.0	178.0	0.3	8.7	8.3	21.5	2.1	9.0	7.1	0	1	0	0	1	0
20230116_13	100612	200613.0	178.0	0.3	16.2	15.5	19.6	-2.5	25.0	4.4	1	0	0	0	0	0
20230116_13	100666	200667.0	207.0	0.4	26.5	26.0	40.1	-3.4	28.0	4.1	1	0	0	0	0	0
20230116_13	100699	200701.0	207.0	0.3	6.2	5.7	42.8	-4.8	19.0	5.2	0	1	0	0	0	0
20230116_13	100749	200755.0	207.0	0.4	4.2	3.8	2.3	-5.5	30.0	5.4	0	1	0	0	0	0
20230116_13	100806	200808.0	207.0	0.3	5.1	4.8	4.1	-5.5	28.0	4.9	0	1	0	0	0	0
20230116_13	100807	200810.0	207.0	0.4	4.1	3.8	6.4	-1.4	28.0	6.0	0	1	0	0	0	0
20230116_13	100809	200811.0	207.0	0.3	19.1	18.8	55.9	1.1	16.0	3.6	0	0	0	0	1	0
20230116_13	100964	200965.0	207.0	0.4	16.9	16.4	50.1	-3.1	13.0	5.0	1	0	0	0	0	0
20230116_13	101022	201025.0	207.0	1.0	6.4	5.5	27.8	-5.1	31.0	6.5	0	0	0	0	0	0
20230116_13	101024	201026.0	207.0	0.4	17.7	16.8	41.0	0.6	25.0	6.3	1	0	0	0	1	0
20230116_13	101145	201146.0	215.0	0.5	3.0	2.0	12.7	-4.4	28.0	4.6	0	0	0	0	0	0
20230116_13	101149	201153.0	215.0	0.3	19.7	18.8	12.2	1.4	39.0	7.5	0	1	0	0	1	0
20230116_13	101212	201214.0	215.0	0.3	11.0	9.1	35.4	-0.6	39.0	5.8	0	1	0	0	0	0
20230116_13	101258	201259.0	215.0	0.4	32.8	31.7	23.3	-0.6	26.0	6.6	0	1	0	0	0	0
20230116_13	101312	201314.0	215.0	1.0	28.5	28.1	22.1	-3.8	9.0	6.2	0	1	0	0	0	0
20230116_13	101313	201315.0	215.0	0.7	73.6	73.2	16.1	1.5	23.0	6.8	0	0	0	0	1	0
20230116_14	100085	200087.0	182.0	0.5	8.1	7.8	5.7	-3.4	46.0	5.4	1	0	0	0	0	0
20230116_14	100088	200090.0	182.0	0.5	5.7	5.2	70.4	2.3	27.0	7.1	1	0	0	0	1	0
20230116_14	100137	200138.0	182.0	0.2	46.5	46.1	26.4	-2.0	27.0	3.8	0	1	0	0	0	0
20230116_14	100363	200368.0	249.0	0.4	2.5	2.2	31.0	-4.7	60.0	4.9	1	0	0	0	0	0
20230116_14	100525	200527.0	249.0	0.4	21.3	20.6	4.3	0.7	36.0	6.9	0	0	0	0	1	0
20230116_14	100591	200592.0	249.0	0.3	16.1	15.8	23.7	-4.3	36.0	5.3	0	1	0	0	0	0
20230116_14	101083	201084.0	216.0	0.4	32.0	31.7	57.2	-3.8	44.0	4.3	0	1	0	0	0	0
20230116_14	101138	201139.0	216.0	0.9	22.3	21.7	11.5	-1.2	32.0	4.1	0	0	0	0	0	0
20230116_14	101230	201232.0	266.0	0.3	9.5	9.1	6.2	2.3	39.0	6.2	1	0	0	0	1	0
20230116_14	101287	201299.0	266.0	0.3	2.3	1.9	1.4	-4.9	39.0	4.7	0	1	0	0	0	0
20230116_14	101292	201303.0	266.0	0.3	1.4	1.1	3.6	-3.5	39.0	4.8	0	1	0	0	0	0
20230116_14	101300	201309.0	266.0	0.3	3.6	3.3	4.8	0.1	41.0	5.4	0	1	0	0	1	0
20230116_14	101450	201451.0	266.0	0.3	73.9	72.6	28.2	1.9	49.0	6.2	1	0	0	0	1	0
20230116_14	101527	201537.0	266.0	0.3	2.3	2.0	1.6	-5.2	49.0	4.3	0	1	0	0	0	0
20230116_14	101530	201538.0	266.0	0.3	4.0	3.7	1.4	-3.9	49.0	4.0	1	0	0	0	0	0
20230116_14	101532	201541.0	266.0	0.4	1.6	1.3	5.3	-3.6	49.0	4.7	0	1	0	0	0	0
20230116_14	101534	201542.0	266.0	0.2	1.4	1.1	2.7	-2.5	49.0	4.0	1	0	0	0	0	0
20230116_14	101539	201548.0	266.0	0.3	2.7	2.5	4.2	0.2	38.0	5.3	1	0	0	0	1	0
20230116_14	101543	201552.0	266.0	0.3	5.3	4.9	2.2	1.7	38.0	6.3	0	1	0	0	1	0
20230116_15	100172	200175.0	191.0	0.4	19.5	19.2	5.0	-1.5	32.0	4.5	0	1	0	0	0	0
20230116_15	100173	200174.0	191.0	0.3	23.4	23.1	26.4	-1.0	32.0	3.7	1	0	0	0	0	0
20230116_15	100176	200178.0	191.0	0.4	5.0	4.6	28.9	3.5	48.0	6.6	0	1	0	1	0	0
20230116_15	100177	200179.0	191.0	0.5	24.2	23.8	76.3	3.6	48.0	6.9	0	0	0	1	0	0
20230116_15	100270	200272.0	191.0	0.6	17.2	16.7	41.3	0.4	27.0	4.9	0	0	0	0	1	0
20230116_15	100271	200273.0	191.0	0.4	11.6	11.1	42.5	0.9	27.0	6.1	0	1	0	0	1	0
20230116_15	100351	200358.0	235.0	0.3	53.2	52.7	3.7	0.3	68.0	5.4	1	0	0	0	1	0
20230116_15	100352	200361.0	235.0	0.3	85.7	85.2	2.5	1.3	68.0	5.9	0	1	0	0	1	0
20230116_15	100473	200479.0	235.0	0.4	4.1	3.7	9.1	-3.6	68.0	5.5	0	1	0	0	0	0
20230116_15	100478	200480.0	235.0	0.4	4.9	4.6	11.3	-0.8	68.0	4.0	1	0	0	0	0	0
20230116_15	100600	200603.0	235.0	0.2	48.2	47.8	2.7	0.5	60.0	3.1	0	1	0	0	1	0
20230116_15	100601	200610.0	235.0	0.4	3.5	3.3	6.5	1.9	60.0	8.6	0	0	0	0	1	0
20230116_15	100602	200606.0	235.0	0.2	2.7	2.5	3.7	3.2	60.0	4.8	0	1	0	0	1	0
20230116_15	100705	200712.0	235.0	0.6	7.1	6.7	1.4	-5.3	60.0	4.9	0	0	0	0	0	0
20230116_15	100706	200714.0	235.0	0.8	1.4	0.8	2.4	-3.9	60.0	4.9	0	0	0	0	0	1
20230116_15	100707	200715.0	235.0	0.3	8.6	8.3	1.8	-2.7	60.0	3.8	1	0	0	0	0	0
20230116_15	100709	200716.0	235.0	0.3	4.7	4.5	8.2	-1.8	60.0	3.6	0	1	0	0	0	0
20230116_15	100710	200718.0	235.0	0.9	2.4	1.6	5.2	-1.5	60.0	4.8	0	0	0	0	0	0
20230116_15	100711	200717.0	235.0	0.3	1.8	1.5	1.7	-0.9	60.0	4.1	1	0	0	0	0	0
20230116_15	100713	200721.0	235.0	0.3	1.7	1.4	9.8	0.8	27.0	5.8	1	0	0	0	1	0
20230116_15	100764	200766.0	235.0	0.3	5.5	5.2	82.2	-1.9	27.0	3.9	0	1	0	0	0	0
20230116_15	100821	200824.0	217.0	0.3	19.6	18.8	27.1	0.7	31.0	3.3	0	0	0	0	1	0
20230116_15	100952	200956.0	217.0	0.4	6.3	6.0	17.3	-5.1	45.0	4.6	0	1	0	0	0	0
20230116_15	101252	201255.0	216.0	0.3	6.9	6.6	15.0	-1.1	50.0	4.0	0	1	0	0	0	0
20230116_15	101320	201324.0	216.0	0.3	8.4	8.1	16.1	-5.5	37.0	5.1	0	1	0	0	0	0
20230116_15	101466	201467.0	216.0	0.4	13.8	12.4	20.3	1.6	40.0	8.3	0	1	0	0	1	0
20230116_16	100076	200081.0	230.0	0.3	48.8	48.3	1.4	2.6	33.0	6.8	1	0	0	0	1	0
20230116_16	100205	200208.0	230.0	1.9	21.3	20.1	31.1	-2.3	39.0	4.0	0	0	0	0	0	0
20230116_16	100206	200207.0	230.0	0.2	21.6	21.2	67.7	-1.9	39.0	3.3	1	0	0	0	0	0
20230116_16	100274	200275.0	230.0	1.1	16.6	16.3	21.6	-3.8	36.0	6.5	0	1	0	0	0	0
20230116_16	100419	200431.0	260.0	0.3	1.6	1.2	1.5	-4.6	52.0	6.0	0	1	0	0	0	0
20230116_16	100420	200429.0	260.0	0.3	2.7	2.2	3.9	-4.0	52.0	4.2	0	0	0	0	0	0
20230116_16	100424	200433.0	260.0	0.3	1.5	1.2	1.4	-3.1	52.0	5.7	0	1	0	0	0	0
20230116_16	100426	200436.0	260.0	0.4	1.4	1.1	2.4	-1.7	52.0	5.6	0	1	0	0	0	0
20230116_16	100428	200440.0	260.0	0.6	3.9	3.6	3.2	-0.1	52.0	6.0	0	0	1	0	0	0
20230116_16	100430	200446.0	260.0	0.3	2.4	2.0	3.1	0.7	59.0	9.8	0	1	0	0	1	0
20230116_16	100432	200445.0	260.0	0.4	10.8	10.5	1.7	2.5	59.0	7.9	1	0	0	0	1	0
20230116_16	100659	200660.0	260.0	0.4	43.2	42.8	21.7	-2.6	34.0	4.3	1	0	0	0	0	0
20230116_16	100843	200844.0	260.0	0.5	17.0	16.6	31.0	1.0	33.0	8.4	0	1	0	0	1	0
20230116_16	101005	201009.0	202.0	0.3	6.2	5.9	3.8	-2.9	28.0	3.9	0	1	0	0	0	0
20230116_16	101006	201012.0	202.0	0.3	5.4	5.1	3.4	-1.3	28.0	3.9	1	0	0	0	0	0
20230116_16	101007	201010.0	202.0	0.7	8.4	7.6	27.7	-1.0	28.0	2.6	0	0	0	0	0	0
20230116_16	101008	201015.0	202.0	0.3	3.8	3.5	3.6	0.9	41.0	6.0	0	1	0	0	1	0
20230116_16	101011	201017.0	202.0	0.3	3.4	3.1	3.0	2.1	41.0	6.1	1	0	0	0	1	0
20230116_16	101152	201153.0	202.0	0.4	27.6	26.0	25.9	0.0	35.0	5.0	0	0	1	0	0	0
20230116_16	101395	201400.0	234.0	0.4	12.2	12.0	43.4	-5.6	33.0	5.1	1	0	0	0	0	0
