file	adv	stop	match	volume_adv_15	Lane_adv	AIY_adv	TUY_adv	SCA_adv	OccTime_adv	HeadwayFoll_adv	GapFoll_adv	HeadwayLead_adv	GapLead_adv	arrival_time_adv	volume_adv_cycle_adv	AIY_stop	TUY_stop	SCA_stop	OccTime_stop	HeadwayFoll_stop	GapFoll_stop	HeadwayLead_stop	GapLead_stop	arrival_time_stop	volume_adv_cycle_stop	travel_time
20230327_1415_1900	106670	206683.0	1	332.0	R	0.4	149.6	YY	0.3	1.0	0.7	0.8	0.5	0.4	56.0	6.0	144.0	RG	90.7	3.2	2.2	91.4	0.7	6.0	56.0	5.6
20230327_1415_1900	106671	206683.0	0	332.0	R	1.2	148.8	YY	0.4	0.8	0.5	1.4	1.0	1.2	56.0	6.0	144.0	RG	90.7	3.2	2.2	91.4	0.7	6.0	56.0	4.8
20230327_1415_1900	106677	206683.0	0	332.0	R	2.6	147.4	YY	0.4	1.4	1.0	3.2	2.8	2.6	56.0	6.0	144.0	RG	90.7	3.2	2.2	91.4	0.7	6.0	56.0	3.4
20230327_1415_1900	106659	206681.0	0	332.0	L	145.6	4.4	GG	0.5	3.3	2.9	1.3	0.8	-4.4	70.0	5.5	144.5	RG	86.2	4.0	3.1	87.4	1.2	5.5	56.0	9.9
20230327_1415_1900	106663	206681.0	0	332.0	L	146.9	3.1	GG	0.3	1.3	0.8	2.7	2.4	-3.1	70.0	5.5	144.5	RG	86.2	4.0	3.1	87.4	1.2	5.5	56.0	8.6
20230327_1415_1900	106667	206681.0	1	332.0	L	149.6	0.4	GG	0.4	2.7	2.4	2.0	1.6	-0.4	70.0	5.5	144.5	RG	86.2	4.0	3.1	87.4	1.2	5.5	56.0	5.9
20230327_1415_1900	106675	206681.0	0	332.0	L	1.6	148.4	YY	0.3	2.0	1.6	2.4	2.1	1.6	56.0	5.5	144.5	RG	86.2	4.0	3.1	87.4	1.2	5.5	56.0	3.9
20230327_1415_1900	106659	206669.0	1	332.0	L	145.6	4.4	GG	0.5	3.3	2.9	1.3	0.8	-4.4	70.0	0.2	149.8	YY	0.9	3.0	2.0	1.3	0.4	0.2	56.0	4.6
20230327_1415_1900	106663	206669.0	0	332.0	L	146.9	3.1	GG	0.3	1.3	0.8	2.7	2.4	-3.1	70.0	0.2	149.8	YY	0.9	3.0	2.0	1.3	0.4	0.2	56.0	3.3
20230327_1415_1900	106659	206673.0	0	332.0	L	145.6	4.4	GG	0.5	3.3	2.9	1.3	0.8	-4.4	70.0	1.5	148.5	YY	0.9	1.3	0.4	4.0	3.1	1.5	56.0	5.9
20230327_1415_1900	106663	206673.0	1	332.0	L	146.9	3.1	GG	0.3	1.3	0.8	2.7	2.4	-3.1	70.0	1.5	148.5	YY	0.9	1.3	0.4	4.0	3.1	1.5	56.0	4.6
20230327_1415_1900	106664	206680.0	0	332.0	M	147.0	3.0	GG	0.3	4.7	4.4	5.1	4.8	-3.0	70.0	4.8	145.2	RG	86.2	3.6	2.8	88.1	1.9	4.8	56.0	7.8
20230327_1415_1900	106671	206680.0	1	332.0	R	1.2	148.8	YY	0.4	0.8	0.5	1.4	1.0	1.2	56.0	4.8	145.2	RG	86.2	3.6	2.8	88.1	1.9	4.8	56.0	3.6
20230327_1415_1900	106676	206680.0	0	332.0	M	2.1	147.9	YY	0.4	5.1	4.8	5.2	4.8	2.1	56.0	4.8	145.2	RG	86.2	3.6	2.8	88.1	1.9	4.8	56.0	2.7
20230327_1415_1900	106664	206672.0	1	332.0	M	147.0	3.0	GG	0.3	4.7	4.4	5.1	4.8	-3.0	70.0	1.2	148.8	YY	0.8	4.9	4.1	3.6	2.8	1.2	56.0	4.2
20230327_1415_1900	106955	206972.0	0	330.0	R	145.1	4.9	GG	0.3	2.4	2.0	1.5	1.2	-4.9	49.0	5.2	144.8	RG	97.8	5.1	4.4	98.6	0.8	5.2	69.0	10.1
20230327_1415_1900	106958	206972.0	0	330.0	R	146.6	3.4	GG	0.3	1.5	1.2	3.2	2.9	-3.4	49.0	5.2	144.8	RG	97.8	5.1	4.4	98.6	0.8	5.2	69.0	8.6
20230327_1415_1900	106963	206972.0	1	330.0	R	149.8	0.2	GY	0.4	3.2	2.9	4.3	3.9	-0.2	49.0	5.2	144.8	RG	97.8	5.1	4.4	98.6	0.8	5.2	69.0	5.4
20230327_1415_1900	106955	206964.0	0	330.0	R	145.1	4.9	GG	0.3	2.4	2.0	1.5	1.2	-4.9	49.0	0.1	149.9	YY	0.7	1.4	0.6	5.1	4.4	0.1	69.0	5.0
20230327_1415_1900	106958	206964.0	1	330.0	R	146.6	3.4	GG	0.3	1.5	1.2	3.2	2.9	-3.4	49.0	0.1	149.9	YY	0.7	1.4	0.6	5.1	4.4	0.1	69.0	3.5
20230327_1415_1900	106960	206965.0	1	330.0	M	148.4	1.6	GG	0.3	5.3	5.0	4.2	3.9	-1.6	49.0	2.0	148.0	YY	0.7	5.1	4.4	6.7	6.0	2.0	69.0	3.6
20230327_1415_1900	106960	206978.0	0	330.0	M	148.4	1.6	GG	0.3	5.3	5.0	4.2	3.9	-1.6	49.0	8.7	141.3	RG	88.0	6.7	6.0	88.2	0.2	8.7	69.0	10.3
20230327_1415_1900	106967	206978.0	1	330.0	M	2.6	147.4	YY	0.3	4.2	3.9	4.0	3.7	2.6	69.0	8.7	141.3	RG	88.0	6.7	6.0	88.2	0.2	8.7	69.0	6.1
20230327_1415_1900	106961	206969.0	1	330.0	L	148.5	1.5	GG	1.0	5.6	5.1	3.7	2.7	-1.5	49.0	3.4	146.6	YG	91.5	7.1	6.5	92.0	0.5	3.4	69.0	4.9
20230327_1415_1900	107085	207091.0	1	330.0	M	145.9	4.1	GG	0.2	4.0	3.7	13.8	13.6	-4.1	69.0	0.3	149.7	YY	0.9	4.3	3.4	18.3	17.4	0.3	54.0	4.4
20230327_1415_1900	107087	207092.0	1	330.0	L	146.2	3.8	GG	0.5	2.7	2.1	1.6	1.1	-3.8	69.0	1.2	148.8	YY	0.9	2.7	1.6	28.7	27.8	1.2	54.0	5.0
20230327_1415_1900	107089	207092.0	0	330.0	L	147.8	2.2	GG	1.1	1.6	1.1	26.1	25.0	-2.2	69.0	1.2	148.8	YY	0.9	2.7	1.6	28.7	27.8	1.2	54.0	3.4
20230327_1415_1900	107188	207196.0	0	330.0	R	144.7	5.3	GG	0.3	1.6	1.3	6.0	5.7	-5.3	54.0	5.5	144.5	RG	71.1	6.9	6.1	71.6	0.5	5.5	56.0	10.8
20230327_1415_1900	107193	207196.0	1	330.0	R	0.7	149.3	YY	0.3	6.0	5.7	41.0	40.7	0.7	56.0	5.5	144.5	RG	71.1	6.9	6.1	71.6	0.5	5.5	56.0	4.8
20230327_1415_1900	107191	207194.0	1	330.0	L	149.0	1.0	GG	0.7	15.1	14.9	46.8	46.1	-1.0	54.0	3.6	146.4	RG	71.4	19.7	18.7	72.4	1.0	3.6	56.0	4.6
20230327_1415_1900	107192	207195.0	1	330.0	M	0.2	149.8	YY	0.3	16.3	16.0	36.9	36.6	0.2	56.0	5.3	144.7	RG	67.4	16.6	15.7	68.8	1.4	5.3	56.0	5.1
20230327_1415_1900	107295	207296.0	1	330.0	R	3.6	146.4	YR	0.4	20.0	19.7	27.9	27.5	3.6	58.0	10.6	139.4	RG	65.9	22.8	21.9	66.5	0.6	10.6	58.0	7.0
20230327_1415_1900	107403	207405.0	1	328.0	L	149.6	0.4	GY	1.2	16.7	16.0	7.9	6.7	-0.4	58.0	6.0	144.0	RG	72.6	18.7	17.9	72.8	0.2	6.0	78.0	6.4
20230327_1415_1900	107404	207409.0	1	328.0	R	2.4	147.6	YY	0.5	52.2	51.5	6.0	5.5	2.4	78.0	11.1	138.9	RG	66.7	54.3	51.6	68.0	1.3	11.1	78.0	8.7
20230327_1415_1900	107548	207550.0	1	328.0	R	148.8	1.2	GG	0.3	8.7	8.4	19.0	18.7	-1.2	78.0	2.6	147.4	YY	0.8	7.2	6.1	21.4	20.6	2.6	46.0	3.8
20230327_1415_1900	107549	207552.0	1	328.0	M	149.9	0.1	GY	0.3	13.2	12.9	4.7	4.4	-0.1	78.0	5.6	144.4	RG	95.3	14.8	14.0	96.0	0.7	5.6	46.0	5.7
20230327_1415_1900	107638	207639.0	1	328.0	L	149.7	0.3	GG	0.2	17.6	17.0	40.0	39.8	-0.3	46.0	3.2	146.8	YR	0.7	15.3	14.2	44.0	43.3	3.2	42.0	3.5
20230327_1415_1900	107820	207826.0	1	328.0	R	145.9	4.1	GG	0.2	3.5	3.2	5.0	4.8	-4.1	61.0	149.6	0.4	GY	0.8	3.2	2.4	6.3	5.5	-0.4	61.0	3.7
20230327_1415_1900	107820	207835.0	0	328.0	R	145.9	4.1	GG	0.2	3.5	3.2	5.0	4.8	-4.1	61.0	5.9	144.1	RG	86.4	6.3	5.5	86.9	0.5	5.9	67.0	10.0
20230327_1415_1900	107827	207835.0	1	328.0	R	0.9	149.1	YY	0.2	5.0	4.8	2.6	2.4	0.9	67.0	5.9	144.1	RG	86.4	6.3	5.5	86.9	0.5	5.9	67.0	5.0
20230327_1415_1900	107822	207828.0	1	328.0	M	147.1	2.9	GG	0.2	3.5	3.2	2.0	1.8	-2.9	61.0	1.0	149.0	YY	0.7	3.4	2.5	2.1	1.4	1.0	67.0	3.9
20230327_1415_1900	107822	207830.0	0	328.0	M	147.1	2.9	GG	0.2	3.5	3.2	2.0	1.8	-2.9	61.0	3.1	146.9	YR	0.8	2.1	1.4	6.7	5.9	3.1	67.0	6.0
20230327_1415_1900	107825	207830.0	1	328.0	M	149.1	0.9	GG	0.2	2.0	1.8	3.3	3.1	-0.9	61.0	3.1	146.9	YR	0.8	2.1	1.4	6.7	5.9	3.1	67.0	4.0
20230327_1415_1900	107822	207841.0	0	328.0	M	147.1	2.9	GG	0.2	3.5	3.2	2.0	1.8	-2.9	61.0	9.8	140.2	RG	82.7	6.7	5.9	84.0	1.3	9.8	67.0	12.7
20230327_1415_1900	107825	207841.0	0	328.0	M	149.1	0.9	GG	0.2	2.0	1.8	3.3	3.1	-0.9	61.0	9.8	140.2	RG	82.7	6.7	5.9	84.0	1.3	9.8	67.0	10.7
20230327_1415_1900	107829	207841.0	1	328.0	M	2.4	147.6	YY	0.3	3.3	3.1	3.2	2.9	2.4	67.0	9.8	140.2	RG	82.7	6.7	5.9	84.0	1.3	9.8	67.0	7.4
20230327_1415_1900	107831	207842.0	1	328.0	L	3.2	146.8	YY	0.4	8.5	8.1	5.1	4.7	3.2	67.0	11.0	139.0	RG	83.1	12.5	11.8	84.2	1.1	11.0	67.0	7.8
20230327_1415_1900	107949	207957.0	1	328.0	R	146.3	3.7	GG	0.3	3.3	3.2	9.6	9.3	-3.7	67.0	1.2	148.8	YY	1.0	2.2	1.2	1.7	0.7	1.2	57.0	4.9
20230327_1415_1900	107949	207962.0	0	328.0	R	146.3	3.7	GG	0.3	3.3	3.2	9.6	9.3	-3.7	67.0	2.9	147.1	YR	0.9	1.7	0.7	21.2	20.3	2.9	57.0	6.6
20230327_1415_1900	107951	207963.0	0	328.0	M	147.2	2.8	GG	0.4	8.3	8.0	1.7	1.3	-2.8	67.0	4.6	145.4	RG	95.0	2.6	1.8	96.5	1.5	4.6	57.0	7.4
20230327_1415_1900	107954	207963.0	1	328.0	M	148.9	1.1	GG	0.3	1.7	1.3	1.9	1.6	-1.1	67.0	4.6	145.4	RG	95.0	2.6	1.8	96.5	1.5	4.6	57.0	5.7
20230327_1415_1900	107956	207963.0	0	328.0	M	0.8	149.2	YY	0.4	1.9	1.6	1.5	1.1	0.8	57.0	4.6	145.4	RG	95.0	2.6	1.8	96.5	1.5	4.6	57.0	3.8
20230327_1415_1900	107951	207959.0	1	328.0	M	147.2	2.8	GG	0.4	8.3	8.0	1.7	1.3	-2.8	67.0	2.0	148.0	YY	0.8	8.8	7.9	2.6	1.8	2.0	57.0	4.8
20230327_1415_1900	107954	207959.0	0	328.0	M	148.9	1.1	GG	0.3	1.7	1.3	1.9	1.6	-1.1	67.0	2.0	148.0	YY	0.8	8.8	7.9	2.6	1.8	2.0	57.0	3.1
20230327_1415_1900	107953	207961.0	1	328.0	L	148.3	1.7	GG	0.7	6.3	5.9	2.9	2.2	-1.7	67.0	2.8	147.2	YY	0.8	6.4	5.6	5.8	5.0	2.8	57.0	4.5
20230327_1415_1900	107953	207967.0	0	328.0	L	148.3	1.7	GG	0.7	6.3	5.9	2.9	2.2	-1.7	67.0	8.6	141.4	RG	90.3	5.8	5.0	90.4	0.1	8.6	57.0	10.3
20230327_1415_1900	107958	207967.0	0	328.0	L	1.2	148.8	YY	0.9	2.9	2.2	4.1	3.2	1.2	57.0	8.6	141.4	RG	90.3	5.8	5.0	90.4	0.1	8.6	57.0	7.4
20230327_1415_1900	108071	208075.0	0	286.0	R	147.9	2.1	GG	0.4	11.4	11.1	1.7	1.3	-2.1	57.0	5.8	144.2	RG	91.2	3.4	2.5	93.2	2.0	5.8	39.0	7.9
20230327_1415_1900	108072	208075.0	1	286.0	R	149.6	0.4	GG	0.3	1.7	1.3	4.4	4.1	-0.4	57.0	5.8	144.2	RG	91.2	3.4	2.5	93.2	2.0	5.8	39.0	6.2
20230327_1415_1900	108071	208073.0	1	286.0	R	147.9	2.1	GG	0.4	11.4	11.1	1.7	1.3	-2.1	57.0	2.4	147.6	YY	0.9	11.1	10.2	3.4	2.5	2.4	39.0	4.5
20230327_1415_1900	108072	208073.0	0	286.0	R	149.6	0.4	GG	0.3	1.7	1.3	4.4	4.1	-0.4	57.0	2.4	147.6	YY	0.9	11.1	10.2	3.4	2.5	2.4	39.0	2.8
20230327_1415_1900	108239	208246.0	1	286.0	L	0.6	149.4	YY	0.3	28.0	27.7	4.0	3.7	0.6	48.0	6.1	143.9	RG	84.2	29.3	28.5	84.6	0.4	6.1	48.0	5.5
20230327_1415_1900	108240	208247.0	1	286.0	M	1.2	148.8	YY	0.3	49.8	49.1	1.1	0.8	1.2	48.0	7.6	142.4	RG	81.6	49.6	48.7	82.1	0.5	7.6	48.0	6.4
20230327_1415_1900	108242	208247.0	0	286.0	M	2.3	147.7	YY	0.3	1.1	0.8	3.3	3.0	2.3	48.0	7.6	142.4	RG	81.6	49.6	48.7	82.1	0.5	7.6	48.0	5.3
20230327_1415_1900	108241	208250.0	1	286.0	R	2.0	148.0	YY	0.3	49.3	48.7	1.6	1.3	2.0	48.0	9.2	140.8	RG	79.0	49.6	48.5	80.0	1.0	9.2	48.0	7.2
20230327_1415_1900	108243	208250.0	0	286.0	R	3.6	146.4	YR	0.4	1.6	1.3	4.0	3.6	3.6	48.0	9.2	140.8	RG	79.0	49.6	48.5	80.0	1.0	9.2	48.0	5.6
20230327_1415_1900	108329	208330.0	1	286.0	M	146.4	3.6	GG	0.3	5.1	4.8	45.0	44.7	-3.6	48.0	0.3	149.7	YY	0.7	4.2	3.3	48.8	48.1	0.3	32.0	3.9
20230327_1415_1900	108331	208332.0	1	286.0	R	1.1	148.9	YY	0.3	17.5	17.2	29.9	29.6	1.1	32.0	8.0	142.0	RG	85.7	18.1	16.9	86.9	1.2	8.0	32.0	6.9
20230327_1415_1900	108581	208587.0	1	300.0	R	1.1	148.9	YY	0.3	11.1	10.9	2.0	1.7	1.1	68.0	7.0	143.0	RG	84.6	12.7	11.9	84.7	0.1	7.0	68.0	5.9
20230327_1415_1900	108582	208587.0	0	300.0	R	3.1	146.9	YY	0.4	2.0	1.7	0.8	0.4	3.1	68.0	7.0	143.0	RG	84.6	12.7	11.9	84.7	0.1	7.0	68.0	3.9
20230327_1415_1900	108583	208591.0	1	300.0	L	3.1	146.9	YY	0.3	15.7	15.0	13.2	12.9	3.1	68.0	9.7	140.3	RG	79.7	15.9	14.9	81.1	1.4	9.7	68.0	6.6
20230327_1415_1900	108584	208589.0	1	300.0	M	3.5	146.5	YR	0.2	16.9	16.6	4.8	4.6	3.5	68.0	9.3	140.7	RG	79.4	18.4	17.6	81.2	1.8	9.3	68.0	5.8
20230327_1415_1900	108713	208723.0	1	300.0	R	144.0	6.0	GG	0.8	2.4	1.9	24.4	23.6	-6.0	68.0	0.5	149.5	YY	1.3	3.4	0.9	9.5	8.2	0.5	45.0	6.5
20230327_1415_1900	108714	208725.0	0	300.0	M	144.3	5.7	GG	0.4	2.0	1.6	3.6	3.2	-5.7	68.0	6.5	143.5	RG	94.5	7.0	6.0	96.0	1.5	6.5	45.0	12.2
20230327_1415_1900	108721	208725.0	1	300.0	M	147.9	2.1	GG	0.6	3.6	3.2	4.7	4.1	-2.1	68.0	6.5	143.5	RG	94.5	7.0	6.0	96.0	1.5	6.5	45.0	8.6
20230327_1415_1900	108724	208725.0	0	300.0	M	2.6	147.4	YY	0.4	4.7	4.1	15.2	14.8	2.6	45.0	6.5	143.5	RG	94.5	7.0	6.0	96.0	1.5	6.5	45.0	3.9
20230327_1415_1900	108714	208722.0	1	300.0	M	144.3	5.7	GG	0.4	2.0	1.6	3.6	3.2	-5.7	68.0	149.5	0.5	GY	1.0	2.0	0.9	7.0	6.0	-0.5	68.0	5.2
20230327_1415_1900	108724	208726.0	1	300.0	M	2.6	147.4	YY	0.4	4.7	4.1	15.2	14.8	2.6	45.0	9.3	140.7	RG	95.9	11.5	10.5	96.2	0.3	9.3	45.0	6.7
20230327_1415_1900	108821	208823.0	1	300.0	M	0.5	149.5	YY	0.4	14.1	13.7	71.5	71.1	0.5	59.0	6.2	143.8	RG	83.3	14.3	13.3	84.5	1.2	6.2	59.0	5.7
20230327_1415_1900	108918	208921.0	1	300.0	R	144.7	5.3	GG	0.5	21.9	21.2	11.3	10.8	-5.3	59.0	1.2	148.8	YY	1.2	24.5	22.2	13.6	12.4	1.2	42.0	6.5
20230327_1415_1900	108991	208994.0	1	300.0	R	145.8	4.2	GG	0.2	17.6	17.2	9.8	9.6	-4.2	42.0	149.4	0.6	GY	0.7	16.7	15.8	11.8	11.1	-0.6	42.0	3.6
20230327_1415_1900	108995	209001.0	0	300.0	L	150.0	0.0	GY	0.2	10.6	10.4	2.5	2.3	0.0	42.0	8.4	141.6	RG	65.0	4.6	4.0	66.0	1.0	8.4	49.0	8.4
20230327_1415_1900	108996	209001.0	1	300.0	L	2.5	147.5	YY	0.3	2.5	2.3	3.8	3.5	2.5	49.0	8.4	141.6	RG	65.0	4.6	4.0	66.0	1.0	8.4	49.0	5.9
20230327_1415_1900	108995	208997.0	1	300.0	L	150.0	0.0	GY	0.2	10.6	10.4	2.5	2.3	0.0	42.0	3.8	146.2	RR	0.6	11.5	11.0	4.6	4.0	3.8	49.0	3.8
20230327_1415_1900	109085	209089.0	1	300.0	L	144.2	5.8	GG	0.4	4.0	3.5	21.4	21.0	-5.8	49.0	149.7	0.3	GY	1.1	3.7	2.6	52.1	51.0	-0.3	49.0	5.5
20230327_1415_1900	109086	209090.0	1	300.0	M	144.6	5.4	GG	0.4	4.7	4.5	37.0	36.6	-5.4	49.0	0.1	149.9	YY	1.0	2.8	1.9	32.9	31.9	0.1	43.0	5.5
20230327_1415_1900	109253	209255.0	1	283.0	M	3.4	146.6	YR	0.4	26.6	26.2	39.3	38.9	3.4	48.0	10.6	139.4	RG	73.5	28.7	27.7	74.9	1.4	10.6	48.0	7.2
20230327_1415_1900	109325	209336.0	1	283.0	R	144.0	6.0	GG	0.3	16.0	15.6	1.4	1.1	-6.0	48.0	149.8	0.2	GY	1.7	1.5	0.6	2.7	1.0	-0.2	48.0	5.8
20230327_1415_1900	109327	209336.0	1	283.0	R	145.4	4.6	GG	0.3	1.4	1.1	2.1	1.8	-4.6	48.0	149.8	0.2	GY	1.7	1.5	0.6	2.7	1.0	-0.2	48.0	4.4
20230327_1415_1900	109325	209340.0	0	283.0	R	144.0	6.0	GG	0.3	16.0	15.6	1.4	1.1	-6.0	48.0	2.5	147.5	YR	1.8	2.7	1.0	8.8	7.0	2.5	55.0	8.5
20230327_1415_1900	109327	209340.0	0	283.0	R	145.4	4.6	GG	0.3	1.4	1.1	2.1	1.8	-4.6	48.0	2.5	147.5	YR	1.8	2.7	1.0	8.8	7.0	2.5	55.0	7.1
20230327_1415_1900	109330	209340.0	1	283.0	R	147.5	2.5	GG	0.3	2.1	1.8	1.2	0.9	-2.5	48.0	2.5	147.5	YR	1.8	2.7	1.0	8.8	7.0	2.5	55.0	5.0
20230327_1415_1900	109334	209340.0	1	283.0	R	148.7	1.3	GG	0.3	1.2	0.9	4.7	4.4	-1.3	48.0	2.5	147.5	YR	1.8	2.7	1.0	8.8	7.0	2.5	55.0	3.8
20230327_1415_1900	109326	209337.0	0	283.0	M	144.1	5.9	GG	0.3	2.3	2.0	1.7	1.4	-5.9	48.0	150.0	0.0	GY	0.9	1.9	1.3	3.7	2.8	0.0	48.0	5.9
20230327_1415_1900	109329	209337.0	1	283.0	M	145.8	4.2	GG	0.3	1.7	1.4	3.8	3.5	-4.2	48.0	150.0	0.0	GY	0.9	1.9	1.3	3.7	2.8	0.0	48.0	4.2
20230327_1415_1900	109326	209344.0	0	283.0	M	144.1	5.9	GG	0.3	2.3	2.0	1.7	1.4	-5.9	48.0	3.7	146.3	RR	0.8	3.7	2.8	3.2	2.4	3.7	55.0	9.6
20230327_1415_1900	109329	209344.0	0	283.0	M	145.8	4.2	GG	0.3	1.7	1.4	3.8	3.5	-4.2	48.0	3.7	146.3	RR	0.8	3.7	2.8	3.2	2.4	3.7	55.0	7.9
20230327_1415_1900	109335	209344.0	1	283.0	M	149.6	0.4	GG	0.2	3.8	3.5	1.0	0.8	-0.4	48.0	3.7	146.3	RR	0.8	3.7	2.8	3.2	2.4	3.7	55.0	4.1
20230327_1415_1900	109338	209344.0	0	283.0	M	0.6	149.4	YY	0.3	1.0	0.8	1.7	1.4	0.6	55.0	3.7	146.3	RR	0.8	3.7	2.8	3.2	2.4	3.7	55.0	3.1
20230327_1415_1900	109326	209348.0	0	283.0	M	144.1	5.9	GG	0.3	2.3	2.0	1.7	1.4	-5.9	48.0	6.9	143.1	RG	86.7	3.2	2.4	87.3	0.6	6.9	55.0	12.8
20230327_1415_1900	109329	209348.0	0	283.0	M	145.8	4.2	GG	0.3	1.7	1.4	3.8	3.5	-4.2	48.0	6.9	143.1	RG	86.7	3.2	2.4	87.3	0.6	6.9	55.0	11.1
20230327_1415_1900	109335	209348.0	0	283.0	M	149.6	0.4	GG	0.2	3.8	3.5	1.0	0.8	-0.4	48.0	6.9	143.1	RG	86.7	3.2	2.4	87.3	0.6	6.9	55.0	7.3
20230327_1415_1900	109338	209348.0	1	283.0	M	0.6	149.4	YY	0.3	1.0	0.8	1.7	1.4	0.6	55.0	6.9	143.1	RG	86.7	3.2	2.4	87.3	0.6	6.9	55.0	6.3
20230327_1415_1900	109339	209348.0	0	283.0	M	2.3	147.7	YY	0.3	1.7	1.4	2.1	1.8	2.3	55.0	6.9	143.1	RG	86.7	3.2	2.4	87.3	0.6	6.9	55.0	4.6
20230327_1415_1900	109333	209341.0	1	283.0	L	148.5	1.5	GG	0.2	9.3	9.1	4.0	3.8	-1.5	48.0	2.5	147.5	YY	0.8	9.8	9.1	6.3	5.5	2.5	55.0	4.0
20230327_1415_1900	109333	209350.0	0	283.0	L	148.5	1.5	GG	0.2	9.3	9.1	4.0	3.8	-1.5	48.0	8.8	141.2	RG	80.4	6.3	5.5	81.1	0.7	8.8	55.0	10.3
20230327_1415_1900	109342	209350.0	1	283.0	L	2.5	147.5	YY	0.3	4.0	3.8	2.4	2.1	2.5	55.0	8.8	141.2	RG	80.4	6.3	5.5	81.1	0.7	8.8	55.0	6.3
20230327_1415_1900	109334	209354.0	0	283.0	R	148.7	1.3	GG	0.3	1.2	0.9	4.7	4.4	-1.3	48.0	11.3	138.7	RG	83.7	8.8	7.0	83.9	0.2	11.3	55.0	12.6
20230327_1415_1900	109343	209354.0	1	283.0	R	3.4	146.6	YR	0.4	4.7	4.4	1.1	0.7	3.4	55.0	11.3	138.7	RG	83.7	8.8	7.0	83.9	0.2	11.3	55.0	7.9
20230327_1415_1900	109441	209443.0	1	283.0	L	149.6	0.4	GG	0.3	16.8	16.4	25.1	24.8	-0.4	55.0	4.9	145.1	RG	71.7	17.0	16.0	73.0	1.3	4.9	53.0	5.3
20230327_1415_1900	109539	209541.0	1	283.0	L	148.0	2.0	GG	0.2	27.2	27.0	4.1	3.9	-2.0	53.0	1.3	148.7	YY	0.7	26.5	25.7	6.7	6.0	1.3	40.0	3.3
20230327_1415_1900	109539	209543.0	0	283.0	L	148.0	2.0	GG	0.2	27.2	27.0	4.1	3.9	-2.0	53.0	8.0	142.0	RG	66.1	6.7	6.0	67.4	1.3	8.0	40.0	10.0
20230327_1415_1900	109542	209543.0	1	283.0	L	2.1	147.9	YY	0.3	4.1	3.9	65.6	65.3	2.1	40.0	8.0	142.0	RG	66.1	6.7	6.0	67.4	1.3	8.0	40.0	5.9
20230327_1415_1900	109610	209619.0	0	283.0	M	144.8	5.2	GG	0.3	38.1	37.8	1.7	1.4	-5.2	40.0	0.6	149.4	YY	0.8	2.0	1.3	4.0	3.2	0.6	42.0	5.8
20230327_1415_1900	109613	209619.0	1	283.0	M	146.5	3.5	GG	0.4	1.7	1.4	3.2	2.8	-3.5	40.0	0.6	149.4	YY	0.8	2.0	1.3	4.0	3.2	0.6	42.0	4.1
20230327_1415_1900	109610	209622.0	0	283.0	M	144.8	5.2	GG	0.3	38.1	37.8	1.7	1.4	-5.2	40.0	4.6	145.4	RG	90.4	4.0	3.2	90.6	0.2	4.6	42.0	9.8
20230327_1415_1900	109613	209622.0	0	283.0	M	146.5	3.5	GG	0.4	1.7	1.4	3.2	2.8	-3.5	40.0	4.6	145.4	RG	90.4	4.0	3.2	90.6	0.2	4.6	42.0	8.1
20230327_1415_1900	109616	209622.0	1	283.0	M	149.7	0.3	GY	0.3	3.2	2.8	4.1	3.8	-0.3	40.0	4.6	145.4	RG	90.4	4.0	3.2	90.6	0.2	4.6	42.0	4.9
20230327_1415_1900	109612	209617.0	1	283.0	R	146.3	3.7	GG	0.2	5.2	5.0	2.7	2.5	-3.7	40.0	0.1	149.9	YY	0.8	6.0	5.4	5.0	4.2	0.1	42.0	3.8
20230327_1415_1900	109612	209624.0	0	283.0	R	146.3	3.7	GG	0.2	5.2	5.0	2.7	2.5	-3.7	40.0	5.1	144.9	RG	88.2	5.0	4.2	88.7	0.5	5.1	42.0	8.8
20230327_1415_1900	109615	209624.0	1	283.0	R	149.0	1.0	GG	0.4	2.7	2.5	4.0	3.6	-1.0	40.0	5.1	144.9	RG	88.2	5.0	4.2	88.7	0.5	5.1	42.0	6.1
20230327_1415_1900	109686	209702.0	0	240.0	M	145.1	4.9	GG	0.3	3.8	3.5	1.5	1.2	-4.9	42.0	3.0	147.0	YR	0.9	2.4	1.7	8.1	7.2	3.0	38.0	7.9
20230327_1415_1900	109690	209702.0	0	240.0	M	146.6	3.4	GG	0.3	1.5	1.2	1.9	1.6	-3.4	42.0	3.0	147.0	YR	0.9	2.4	1.7	8.1	7.2	3.0	38.0	6.4
20230327_1415_1900	109693	209702.0	1	240.0	M	148.5	1.5	GG	0.4	1.9	1.6	4.6	4.2	-1.5	42.0	3.0	147.0	YR	0.9	2.4	1.7	8.1	7.2	3.0	38.0	4.5
20230327_1415_1900	109686	209697.0	0	240.0	M	145.1	4.9	GG	0.3	3.8	3.5	1.5	1.2	-4.9	42.0	0.6	149.4	YY	0.7	1.7	1.0	2.4	1.7	0.6	38.0	5.5
20230327_1415_1900	109690	209697.0	1	240.0	M	146.6	3.4	GG	0.3	1.5	1.2	1.9	1.6	-3.4	42.0	0.6	149.4	YY	0.7	1.7	1.0	2.4	1.7	0.6	38.0	4.0
